clip_id,source,true_label,q_skel,q_int,q_obj,q_po,q_valid,gqs_composite,w_skel,w_int,w_obj,w_vit,prob__E_full_qgf,prob__E_full_lw,prob__E_full_qgf_fixed
fight_0207_w00,CCTV,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.0469808503985405,0.01832040399312973,0.03472510352730751
fight_0207_w01,CCTV,1,0.96875,0.28125,0.96875,0.96875,0.96875,0.69375,0.26708871126174927,0.1818128228187561,0.22320136427879333,0.3278970718383789,0.9488945007324219,0.9720350503921509,0.9725234508514404
fight_0207_w05,CCTV,1,1.0,0.0625,1.0,1.0,1.0,0.625,0.267090380191803,0.18181127309799194,0.2231988161802292,0.3278995752334595,0.8764865398406982,0.8999320864677429,0.9303540587425232
fight_0207_w06,CCTV,0,0.40625,0.0,0.4375,0.40625,0.40625,0.24375000000000002,0.2641538381576538,0.18313656747341156,0.2274112105369568,0.32529839873313904,0.030160611495375633,0.017192985862493515,0.015480178408324718
fight_0207_w07,CCTV,0,1.0,0.1875,1.0,1.0,1.0,0.675,0.26708972454071045,0.1818118840456009,0.2231997847557068,0.32789862155914307,0.0321253165602684,0.0200208630412817,0.01643488183617592
fight_0207_w08,CCTV,0,1.0,0.96875,1.0,1.0,1.0,0.9875,0.2654401361942291,0.18336071074008942,0.22578178346157074,0.3254174292087555,0.03709246590733528,0.018283016979694366,0.01889926940202713
fight_0214_w00,Mobile,1,1.0,0.90625,0.9375,0.9375,1.0,0.9500000000000001,0.21861280500888824,0.1819780468940735,0.19797465205192566,0.4014345407485962,0.9667061567306519,0.9764527678489685,0.9814981818199158
fight_0214_w03,Mobile,1,1.0,0.90625,1.0,1.0,1.0,0.9625000000000001,0.26690253615379333,0.18198804557323456,0.2234928011894226,0.3276166021823883,0.9588839411735535,0.9799388647079468,0.9771983623504639
fight_0214_w04,Mobile,1,1.0,0.96875,1.0,1.0,1.0,0.9875,0.2654401361942291,0.18336071074008942,0.22578178346157074,0.3254174292087555,0.9519174695014954,0.976069986820221,0.9714908599853516
fight_0214_w05,Mobile,1,1.0,0.96875,1.0,1.0,1.0,0.9875,0.2654401361942291,0.18336071074008942,0.22578178346157074,0.3254174292087555,0.9524993300437927,0.9744860529899597,0.9723005890846252
fight_0214_w06,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9062970280647278,0.9616410136222839,0.9407969117164612
fight_0214_w07,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.07072286307811737,0.03581148758530617,0.03010224923491478
fight_0214_w08,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.06539846211671829,0.09857092052698135,0.02926444262266159
fight_0216_w00,Mobile,1,1.0,0.78125,0.65625,0.65625,1.0,0.84375,0.18356087803840637,0.2442055493593216,0.18468093872070312,0.38755255937576294,0.9666116833686829,0.9795533418655396,0.9824227094650269
fight_0216_w04,Mobile,1,0.9375,0.3125,0.84375,0.84375,0.9375,0.66875,0.26269280910491943,0.17727383971214294,0.21630960702896118,0.34372374415397644,0.9632533192634583,0.9786399602890015,0.9803985953330994
fight_0216_w06,Mobile,0,0.5625,0.34375,0.375,0.34375,0.5625,0.43125,0.19836169481277466,0.1965944468975067,0.19491229951381683,0.410131573677063,0.028376415371894836,0.02374863438308239,0.012534074485301971
fight_0216_w07,Mobile,0,1.0,1.0,0.75,0.75,1.0,0.9500000000000001,0.17792589962482452,0.32605504989624023,0.17288514971733093,0.3231339156627655,0.04667825251817703,0.0319746695458889,0.018707342445850372
fight_0216_w08,Mobile,0,0.96875,0.84375,0.53125,0.53125,0.96875,0.83125,0.17522786557674408,0.2917898893356323,0.17880308628082275,0.3541792035102844,0.04362349957227707,0.030819017440080643,0.01787044294178486
fight_0216_w09,Mobile,0,1.0,0.78125,0.75,0.75,1.0,0.8625,0.19278331100940704,0.21529217064380646,0.18759281933307648,0.404331773519516,0.03379480540752411,0.037382930517196655,0.014974378980696201
fight_0216_w10,Mobile,0,1.0,0.875,0.6875,0.6875,1.0,0.8875,0.17611654102802277,0.2765725553035736,0.18188248574733734,0.3654284179210663,0.0403919592499733,0.036440327763557434,0.016612369567155838
fight_0216_w11,Mobile,0,1.0,1.0,0.875,0.875,1.0,0.9750000000000001,0.17793507874011993,0.3259950280189514,0.17295099794864655,0.3231188952922821,0.34901291131973267,0.848473310470581,0.15955881774425507
fight_0226_w00,CCTV,1,0.75,0.125,1.0,0.75,0.75,0.5,0.25137677788734436,0.18989236652851105,0.24648189544677734,0.31224897503852844,0.15609146654605865,0.6012802720069885,0.05941557139158249
fight_0226_w01,CCTV,1,0.71875,0.03125,0.96875,0.6875,0.71875,0.43750000000000006,0.25099000334739685,0.18829861283302307,0.24626532196998596,0.31444600224494934,0.09818296134471893,0.12191575765609741,0.03613487258553505
fight_0226_w02,CCTV,0,0.9375,0.28125,1.0,0.9375,0.9375,0.675,0.2634430527687073,0.18347230553627014,0.22844159603118896,0.3246430456638336,0.03565330058336258,0.016823817044496536,0.014627556316554546
fight_0226_w03,CCTV,0,1.0,0.1875,1.0,1.0,1.0,0.675,0.26708972454071045,0.1818118840456009,0.2231997847557068,0.32789862155914307,0.05565059185028076,0.027761777862906456,0.021676350384950638
fight_0226_w04,CCTV,0,0.78125,0.0,1.0,0.78125,0.78125,0.46875,0.25607210397720337,0.18727616965770721,0.23935502767562866,0.31729671359062195,0.052521731704473495,0.023450326174497604,0.021784158423542976
fight_0226_w05,CCTV,0,0.6875,0.15625,1.0,0.75,0.75,0.48750000000000004,0.24853529036045074,0.19531115889549255,0.2526976764202118,0.3034558892250061,0.039625272154808044,0.016967516392469406,0.019157836213707924
fight_0227_w01,CCTV,1,0.0,0.0,0.1875,0.0,0.0,0.0,0.25723424553871155,0.1837369054555893,0.2925272583961487,0.2665015757083893,0.7999961972236633,0.9342045187950134,0.8954004049301147
fight_0227_w02,CCTV,1,0.03125,0.0,0.03125,0.0,0.03125,0.0125,0.2137736678123474,0.190994530916214,0.2485285997390747,0.3467031717300415,0.8870455622673035,0.9446093440055847,0.9437023401260376
fight_0238_w00,Mobile,1,1.0,0.96875,1.0,1.0,1.0,0.9875,0.2654401361942291,0.18336071074008942,0.22578178346157074,0.3254174292087555,0.9446569085121155,0.9744777083396912,0.9693648219108582
fight_0238_w02,Mobile,1,1.0,0.90625,1.0,1.0,1.0,0.9625000000000001,0.26690253615379333,0.18198804557323456,0.2234928011894226,0.3276166021823883,0.9366369843482971,0.9674904942512512,0.966018795967102
fight_0238_w03,Mobile,1,1.0,0.875,1.0,1.0,1.0,0.95,0.26698532700538635,0.18191012740135193,0.22336320579051971,0.3277413249015808,0.9429291486740112,0.9726260900497437,0.9691712856292725
fight_0238_w04,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.906289279460907,0.9603464603424072,0.942533552646637
fight_0238_w05,Mobile,1,0.9375,0.71875,0.96875,0.96875,1.0,0.8562500000000001,0.2661295533180237,0.18826717138290405,0.22738702595233917,0.3182162344455719,0.9446755051612854,0.9777061343193054,0.968900203704834
fight_0238_w06,Mobile,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.04741141200065613,0.029208840802311897,0.029709110036492348
fight_0238_w07,Mobile,0,0.84375,0.71875,0.96875,0.9375,0.9375,0.8125,0.2497599869966507,0.2073645144701004,0.25480467081069946,0.2880708575248718,0.08149338513612747,0.6982145309448242,0.034210167825222015
fight_0238_w08,Mobile,0,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.1655755639076233,0.8411774635314941,0.095477394759655
fight_0238_w09,Mobile,0,0.5625,0.1875,0.875,0.65625,0.6875,0.43125,0.24411100149154663,0.20007698237895966,0.26135125756263733,0.2944607734680176,0.05745707452297211,0.0287055354565382,0.029768357053399086
fight_0238_w10,Mobile,0,0.78125,0.53125,1.0,1.0,1.0,0.7250000000000001,0.2547962963581085,0.2081117480993271,0.24714107811450958,0.2899508774280548,0.9267547726631165,0.9740127921104431,0.9571601748466492
fight_0238_w11,Mobile,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.047449517995119095,0.029177678748965263,0.029686789959669113
fight_0239_w01,Mobile,1,0.84375,0.15625,1.0,0.96875,0.96875,0.59375,0.26408833265304565,0.19061331450939178,0.2308851033449173,0.31441327929496765,0.9399053454399109,0.9748274683952332,0.9671388864517212
fight_0239_w04,Mobile,1,0.9375,0.5,1.0,1.0,1.0,0.7749999999999999,0.2661512792110443,0.18824882805347443,0.22735463082790375,0.3182452321052551,0.9481980800628662,0.9770514369010925,0.9673559665679932
fight_0239_w05,Mobile,1,0.6875,0.5625,0.75,0.75,0.78125,0.65,0.2616526484489441,0.20192287862300873,0.23809510469436646,0.2983294129371643,0.06598687171936035,0.03145806863903999,0.028036294505000114
fight_0239_w06,Mobile,0,0.84375,0.0625,0.90625,0.90625,0.90625,0.5437500000000001,0.26667824387550354,0.18545383214950562,0.22545449435710907,0.32241347432136536,0.9318896532058716,0.9656981825828552,0.9630063772201538
fight_0240_w01,Mobile,1,1.0,0.625,1.0,1.0,1.0,0.8500000000000001,0.2670803666114807,0.18182070553302765,0.22321444749832153,0.3278844952583313,0.16078220307826996,0.5115187168121338,0.06322098523378372
fight_0240_w02,Mobile,1,1.0,0.9375,1.0,1.0,1.0,0.9750000000000001,0.2666676342487335,0.18220899999141693,0.22386053204536438,0.32726287841796875,0.35092195868492126,0.8105456829071045,0.17949384450912476
fight_0240_w04,Mobile,1,1.0,1.0,0.875,0.875,1.0,0.9750000000000001,0.17793507874011993,0.3259950280189514,0.17295099794864655,0.3231188952922821,0.9413721561431885,0.967047929763794,0.9655864834785461
fight_0240_w05,Mobile,1,1.0,0.84375,0.84375,0.84375,1.0,0.90625,0.19759246706962585,0.20485840737819672,0.19079717993736267,0.40675199031829834,0.9291412830352783,0.9677416086196899,0.9508849382400513
fight_0242_w01,CCTV,1,0.78125,0.125,0.9375,0.75,0.8125,0.5125,0.25587472319602966,0.1853775531053543,0.2387145310640335,0.32003316283226013,0.04448070377111435,0.027612213045358658,0.019299915060400963
fight_0242_w02,CCTV,0,0.96875,0.5625,0.875,0.875,0.96875,0.7875000000000001,0.2580374479293823,0.17583557963371277,0.21223266422748566,0.35389429330825806,0.039894599467515945,0.025577504187822342,0.016171904280781746
fight_0242_w03,CCTV,0,0.96875,0.25,0.6875,0.65625,0.96875,0.61875,0.24153713881969452,0.17458756268024445,0.2026151865720749,0.38126009702682495,0.03892802819609642,0.027483578771352768,0.016390766948461533
fight_0242_w04,CCTV,0,0.65625,0.0,0.78125,0.53125,0.65625,0.36875,0.250759482383728,0.18208922445774078,0.24167300760746002,0.3254782557487488,0.041416388005018234,0.019140519201755524,0.01870589330792427
fight_0249_w00,Mobile,1,1.0,1.0,1.0,1.0,1.0,1.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.9076002836227417,0.9555593729019165,0.9277172684669495
fight_0249_w03,Mobile,1,0.96875,0.875,1.0,0.96875,0.96875,0.93125,0.2538490295410156,0.18855232000350952,0.24272646009922028,0.314872145652771,0.9394374489784241,0.9575319290161133,0.9627729654312134
fight_0249_w04,Mobile,1,0.96875,0.875,0.90625,0.90625,0.96875,0.9187500000000001,0.21861280500888824,0.1819780468940735,0.19797465205192566,0.4014345407485962,0.9618669152259827,0.9768308401107788,0.9783681631088257
fight_0249_w05,Mobile,1,0.90625,0.71875,0.875,0.8125,0.90625,0.8125000000000001,0.2360404133796692,0.17663104832172394,0.22440017759799957,0.3629283308982849,0.9540680646896362,0.97112637758255,0.9725728631019592
fight_0249_w06,Mobile,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.04813355952501297,0.029257576912641525,0.030002174898982048
fight_0249_w07,Mobile,0,1.0,1.0,0.96875,0.96875,1.0,0.99375,0.17811203002929688,0.3248292803764343,0.1742336004972458,0.3228250741958618,0.9438568353652954,0.9675825834274292,0.96635502576828
fight_0249_w08,Mobile,0,1.0,0.96875,0.96875,0.96875,1.0,0.9812500000000001,0.19782298803329468,0.206602081656456,0.19278693199157715,0.40278807282447815,0.95931476354599,0.9666807651519775,0.9756544828414917
fight_0259_w02,Mobile,1,0.40625,0.09375,0.25,0.125,0.40625,0.225,0.20939785242080688,0.18310074508190155,0.21646681427955627,0.3910346031188965,0.9625483751296997,0.9771118760108948,0.9806627631187439
fight_0259_w03,Mobile,1,0.71875,0.09375,0.5625,0.53125,0.75,0.4312500000000001,0.2527746260166168,0.17506980895996094,0.2122710645198822,0.3598845303058624,0.957366406917572,0.9721755385398865,0.9774292707443237
fight_0259_w04,Mobile,1,0.75,0.09375,0.6875,0.59375,0.78125,0.45625000000000004,0.25519031286239624,0.1767677515745163,0.22160287201404572,0.34643906354904175,0.9516660571098328,0.9756753444671631,0.9758524298667908
fight_0259_w05,Mobile,1,0.28125,0.0,0.34375,0.21875,0.28125,0.15625,0.24748903512954712,0.18279768526554108,0.24496512115001678,0.32474812865257263,0.9439942836761475,0.9690065383911133,0.9702568650245667
fight_0268_w01,Mobile,1,1.0,0.53125,0.9375,0.9375,1.0,0.8,0.26351526379585266,0.17763279378414154,0.21720804274082184,0.34164395928382874,0.9611837267875671,0.9817560911178589,0.98028963804245
fight_0268_w03,Mobile,1,0.75,0.21875,0.5625,0.5625,0.75,0.5000000000000001,0.24882568418979645,0.1747000515460968,0.20396916568279266,0.3725050389766693,0.3126923739910126,0.908436119556427,0.07229600846767426
fight_0268_w05,Mobile,1,0.59375,0.1875,0.46875,0.375,0.59375,0.3875,0.23321907222270966,0.17548736929893494,0.21428672969341278,0.37700679898262024,0.08297734707593918,0.4954533576965332,0.02668948844075203
fight_0273_w00,Mobile,1,0.65625,0.21875,0.34375,0.25,0.65625,0.4,0.2028035670518875,0.1881789267063141,0.20005585253238678,0.4089617133140564,0.9649426341056824,0.9761807322502136,0.9809929728507996
fight_0273_w01,Mobile,1,0.25,0.03125,0.53125,0.125,0.25,0.1375,0.2452920377254486,0.18403260409832,0.2724788188934326,0.2981965243816376,0.9417328834533691,0.9722870588302612,0.9705283045768738
fight_0273_w03,Mobile,1,0.03125,0.0,0.09375,0.03125,0.0625,0.018750000000000003,0.24849672615528107,0.18855167925357819,0.27764585614204407,0.2853057384490967,0.5080552101135254,0.9219602346420288,0.39080408215522766
fight_0273_w05,Mobile,1,0.96875,0.375,0.65625,0.65625,0.96875,0.6687500000000001,0.23425066471099854,0.17544583976268768,0.1976323276758194,0.3926711678504944,0.0340815894305706,0.03994434326887131,0.01800442487001419
fight_0273_w06,Mobile,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20440535247325897,0.24363945424556732,0.2717060446739197,0.28024914860725403,0.04786738008260727,0.029236553236842155,0.02986791916191578
fight_0273_w07,Mobile,0,0.125,0.03125,0.09375,0.03125,0.125,0.06875,0.20870353281497955,0.18721875548362732,0.23208244144916534,0.3719952702522278,0.03726447746157646,0.028989065438508987,0.019252298399806023
fight_0273_w08,Mobile,0,0.28125,0.0625,0.6875,0.1875,0.28125,0.17500000000000002,0.2500859797000885,0.18388989567756653,0.27845123410224915,0.2875728905200958,0.08794543147087097,0.3186732828617096,0.03629087284207344
fight_0284_w00,Mobile,1,0.9375,0.75,0.8125,0.75,0.9375,0.8250000000000001,0.2020091712474823,0.1881093680858612,0.2049262970685959,0.4049551486968994,0.029664546251296997,0.028557026758790016,0.01445253100246191
fight_0284_w01,Mobile,1,0.9375,0.5625,0.75,0.6875,0.9375,0.7375,0.2227468490600586,0.17735819518566132,0.20227263867855072,0.39762231707572937,0.032782990485429764,0.02722295932471752,0.014328664168715477
fight_0284_w02,Mobile,1,0.96875,0.78125,0.71875,0.6875,0.96875,0.8374999999999999,0.1848246157169342,0.23221023380756378,0.18653540313243866,0.39642974734306335,0.03088466450572014,0.026560978963971138,0.013805286027491093
fight_0284_w03,Mobile,1,0.59375,0.46875,0.4375,0.34375,0.59375,0.49375,0.1819714456796646,0.23471982777118683,0.19939549267292023,0.3839132785797119,0.9571400284767151,0.9708592295646667,0.9776234030723572
fight_0284_w04,Mobile,1,0.5,0.09375,0.53125,0.34375,0.5,0.30625,0.24121332168579102,0.18023312091827393,0.2385478913784027,0.34000569581985474,0.9585952758789062,0.97371506690979,0.9782013893127441
fight_0284_w05,Mobile,1,0.625,0.0,0.78125,0.625,0.65625,0.375,0.25726816058158875,0.18663007020950317,0.2375597059726715,0.3185420334339142,0.03701423481106758,0.020027637481689453,0.017783604562282562
fight_0284_w06,Mobile,0,0.375,0.09375,0.34375,0.3125,0.375,0.25,0.25671932101249695,0.17673040926456451,0.22013936936855316,0.346410870552063,0.03669758141040802,0.02184281125664711,0.016608871519565582
fight_0284_w07,Mobile,0,0.8125,0.3125,0.75,0.75,0.8125,0.6000000000000001,0.26391366124153137,0.1778145432472229,0.2176576405763626,0.3406141698360443,0.0335770845413208,0.017721442505717278,0.016277872025966644
fight_0284_w08,Mobile,0,1.0,0.875,0.9375,0.9375,1.0,0.9375,0.23651106655597687,0.17532677948474884,0.19833239912986755,0.38982969522476196,0.02710779942572117,0.018550552427768707,0.012334334664046764
fight_0284_w09,Mobile,0,0.9375,0.875,0.78125,0.78125,1.0,0.8812500000000001,0.17614074051380157,0.2765696942806244,0.18194209039211273,0.36534756422042847,0.03069804608821869,0.022487683221697807,0.014326555654406548
fight_0284_w10,Mobile,0,1.0,0.96875,0.9375,0.9375,1.0,0.9750000000000001,0.17871537804603577,0.2631033658981323,0.18517637252807617,0.37300482392311096,0.030282586812973022,0.02129787765443325,0.0162369217723608
fight_0284_w11,Mobile,0,0.90625,0.78125,0.9375,0.84375,0.90625,0.84375,0.2337396740913391,0.18575948476791382,0.25243887305259705,0.32806196808815,0.0435335598886013,0.023921484127640724,0.019235428422689438
fight_0286_w00,Mobile,1,0.96875,0.5,0.4375,0.40625,0.96875,0.6687500000000001,0.1913406401872635,0.21584169566631317,0.18776889145374298,0.40504878759384155,0.036997925490140915,0.06595036387443542,0.01753457821905613
fight_0286_w01,Mobile,1,0.90625,0.125,0.59375,0.59375,0.9375,0.53125,0.24496623873710632,0.17458291351795197,0.201364204287529,0.3790866434574127,0.12430635094642639,0.8030905723571777,0.042198240756988525
fight_0286_w02,Mobile,1,0.59375,0.03125,0.46875,0.4375,0.59375,0.3375,0.254257470369339,0.17535406351089478,0.21361297369003296,0.35677555203437805,0.9563305974006653,0.9753127098083496,0.977771520614624
fight_0286_w03,Mobile,1,0.59375,0.25,0.4375,0.40625,0.59375,0.41875,0.2310577780008316,0.17551769316196442,0.20105837285518646,0.39236611127853394,0.9602541923522949,0.9678962826728821,0.9783052802085876
fight_0286_w04,Mobile,0,0.3125,0.125,0.34375,0.28125,0.3125,0.23124999999999998,0.2531445324420929,0.18169033527374268,0.23930831253528595,0.3258568346500397,0.04561780393123627,0.03007163107395172,0.02165910042822361
fight_0286_w05,Mobile,0,0.90625,0.28125,0.78125,0.78125,0.90625,0.6312500000000001,0.25994211435317993,0.17631927132606506,0.21372421085834503,0.3500143587589264,0.04142521321773529,0.03372206166386604,0.020736949518322945
fight_0286_w06,Mobile,0,0.90625,0.1875,0.71875,0.6875,0.90625,0.5750000000000001,0.2525295615196228,0.17500755190849304,0.2116631120443344,0.36079978942871094,0.04084531217813492,0.029720399528741837,0.01769358292222023
fight_0286_w07,Mobile,0,1.0,0.875,0.875,0.875,1.0,0.925,0.19759635627269745,0.2049027681350708,0.19085004925727844,0.4066507816314697,0.02933516912162304,0.02529640682041645,0.014887078665196896
fight_0286_w08,Mobile,0,1.0,0.75,0.71875,0.71875,1.0,0.8437500000000001,0.1933201551437378,0.2138269990682602,0.18786126375198364,0.4049915671348572,0.03539662063121796,0.03918477147817612,0.016267796978354454
fight_0290_w01,Mobile,1,0.5,0.03125,0.46875,0.34375,0.5,0.28125,0.2468666285276413,0.17695660889148712,0.22647731006145477,0.349699467420578,0.9607223868370056,0.9787322282791138,0.9800586104393005
fight_0290_w03,Mobile,1,0.59375,0.0,0.46875,0.40625,0.59375,0.31875000000000003,0.2509714961051941,0.17517198622226715,0.21529223024845123,0.3585643172264099,0.02981046587228775,0.016831519082188606,0.013968932442367077
fight_0290_w04,Mobile,1,0.1875,0.0,0.875,0.5625,0.625,0.1875,0.24100546538829803,0.2025020867586136,0.2754044532775879,0.2810879647731781,0.0521039254963398,0.02848152443766594,0.025636248290538788
fight_0290_w05,Mobile,1,0.0,0.0,0.21875,0.0,0.0,0.0,0.2572425305843353,0.18372933566570282,0.292525976896286,0.2665022015571594,0.7983893752098083,0.9331603050231934,0.8954417705535889
fight_0290_w06,Mobile,0,0.0625,0.0,0.125,0.0,0.0625,0.025,0.23800551891326904,0.18485836684703827,0.2664438486099243,0.3106922209262848,0.04373296722769737,0.028776368126273155,0.023894812911748886
fight_0290_w07,Mobile,0,0.21875,0.0,0.3125,0.25,0.34375,0.1375,0.25530850887298584,0.19317704439163208,0.242863267660141,0.3086511790752411,0.04479243606328964,0.02549530565738678,0.021185237914323807
fight_0291_w00,Mobile,1,0.96875,0.09375,0.96875,0.9375,0.96875,0.6125,0.2658240497112274,0.18076054751873016,0.22419485449790955,0.3292205035686493,0.950021505355835,0.9782338738441467,0.9740647673606873
fight_0291_w02,Mobile,1,0.25,0.0,0.21875,0.09375,0.25,0.11875000000000001,0.22851945459842682,0.17979656159877777,0.23221077024936676,0.3594732880592346,0.9572334289550781,0.9775134325027466,0.9775227904319763
fight_0291_w03,Mobile,1,0.6875,0.21875,0.46875,0.40625,0.6875,0.44375000000000003,0.2274785190820694,0.176304891705513,0.20174753665924072,0.39446911215782166,0.9616294503211975,0.975989580154419,0.9794385433197021
fight_0291_w05,Mobile,1,0.75,0.40625,0.71875,0.59375,0.75,0.58125,0.2385900467634201,0.17732399702072144,0.22836770117282867,0.355718195438385,0.052145157009363174,0.06727170199155807,0.025874504819512367
fight_0291_w06,Mobile,0,0.53125,0.46875,0.4375,0.4375,0.53125,0.48750000000000004,0.18477365374565125,0.2403024435043335,0.18507851660251617,0.3898453414440155,0.024807283654808998,0.016269102692604065,0.012379312887787819
fight_0291_w07,Mobile,0,1.0,0.96875,1.0,1.0,1.0,0.9875,0.2654401361942291,0.18336071074008942,0.22578178346157074,0.3254174292087555,0.041712939739227295,0.02191348373889923,0.02571837790310383
fight_0291_w08,Mobile,0,1.0,0.71875,1.0,1.0,1.0,0.8875,0.26707109808921814,0.18182942271232605,0.22322893142700195,0.32787054777145386,0.04001598805189133,0.03351229801774025,0.019244346767663956
fight_0291_w09,Mobile,0,0.78125,0.1875,0.96875,0.78125,0.78125,0.54375,0.2546521723270416,0.188055619597435,0.24149756133556366,0.31579461693763733,0.39819082617759705,0.9204332828521729,0.13987033069133759
fight_0291_w10,Mobile,0,0.96875,0.0,0.96875,0.96875,0.96875,0.58125,0.26709046959877014,0.18181118369102478,0.22319862246513367,0.3278997540473938,0.04354358837008476,0.02733132429420948,0.026215776801109314
fight_0291_w11,Mobile,0,1.0,0.0,1.0,1.0,1.0,0.6000000000000001,0.2670905590057373,0.18181106448173523,0.22319842875003815,0.32789990305900574,0.039685964584350586,0.021563777700066566,0.028525253757834435
fight_0299_w00,Mobile,1,0.96875,0.46875,0.78125,0.78125,0.96875,0.73125,0.24690191447734833,0.17466787993907928,0.20248155295848846,0.37594860792160034,0.962977945804596,0.9753677248954773,0.9799929261207581
fight_0299_w01,Mobile,1,0.90625,0.71875,0.75,0.75,0.90625,0.8000000000000002,0.20599393546581268,0.19202029705047607,0.1942029595375061,0.40778282284736633,0.9647411704063416,0.9685254096984863,0.9798286557197571
fight_0299_w02,Mobile,1,0.84375,0.46875,0.65625,0.65625,0.84375,0.65625,0.2366110235452652,0.17514462769031525,0.19812719523906708,0.3901171386241913,0.9638708233833313,0.973225474357605,0.9808216691017151
fight_0299_w04,Mobile,1,0.9375,0.4375,0.5,0.5,0.9375,0.65,0.20368893444538116,0.1951177418231964,0.19311366975307465,0.40807971358299255,0.962940514087677,0.9725701212882996,0.9799990653991699
fight_0299_w05,Mobile,1,0.96875,0.6875,0.875,0.875,0.96875,0.8375000000000001,0.25045663118362427,0.17480501532554626,0.2053833305835724,0.36935508251190186,0.9567974805831909,0.9690672159194946,0.9751197695732117
fight_0300_w00,Mobile,1,0.90625,0.40625,0.9375,0.875,0.90625,0.7000000000000001,0.26235613226890564,0.1812124252319336,0.2286389172077179,0.32779252529144287,0.917841911315918,0.9619222283363342,0.9581267833709717
fight_0300_w01,Mobile,1,0.59375,0.09375,0.84375,0.53125,0.59375,0.38125000000000003,0.24401016533374786,0.1903451532125473,0.2570863664150238,0.30855831503868103,0.9503282308578491,0.9774132370948792,0.9726406931877136
fight_0300_w02,Mobile,1,0.4375,0.03125,0.8125,0.4375,0.4375,0.275,0.24149790406227112,0.1938905119895935,0.26632457971572876,0.298287034034729,0.9348229765892029,0.9722568988800049,0.9667168259620667
fight_0300_w03,Mobile,1,0.65625,0.1875,0.9375,0.65625,0.65625,0.46875,0.24398384988307953,0.19381406903266907,0.25804242491722107,0.30415967106819153,0.9239827990531921,0.9554471373558044,0.9585148692131042
fight_0300_w04,Mobile,0,1.0,0.46875,1.0,1.0,1.0,0.7875000000000001,0.26708632707595825,0.18181505799293518,0.2232050895690918,0.3278934955596924,0.047073844820261,0.029304146766662598,0.022921407595276833
fight_0300_w05,Mobile,0,1.0,0.40625,1.0,1.0,1.0,0.7625,0.26708751916885376,0.18181395530700684,0.22320324182510376,0.32789528369903564,0.05318664759397507,0.05250733345746994,0.020474322140216827
fight_0300_w06,Mobile,0,0.8125,0.4375,0.96875,0.90625,0.9375,0.68125,0.25893697142601013,0.19523949921131134,0.23911595344543457,0.30670756101608276,0.061194222420454025,0.06024852767586708,0.023342298343777657
fight_0300_w07,Mobile,0,0.5625,0.0,0.78125,0.53125,0.5625,0.33125000000000004,0.2496085911989212,0.18871349096298218,0.2482280731201172,0.31344980001449585,0.08615154772996902,0.07693790644407272,0.03171394765377045
fight_0300_w08,Mobile,0,0.46875,0.28125,0.53125,0.46875,0.46875,0.39375,0.25393566489219666,0.18846476078033447,0.24258574843406677,0.3150137960910797,0.032162271440029144,0.013830653391778469,0.016459032893180847
fight_0301_w01,Mobile,1,0.625,0.09375,0.65625,0.46875,0.6875,0.38125,0.2469465136528015,0.1793101578950882,0.23493321239948273,0.33881014585494995,0.9406351447105408,0.9628177881240845,0.9675676226615906
fight_0301_w03,Mobile,1,0.21875,0.0,0.3125,0.15625,0.21875,0.11875000000000001,0.24098138511180878,0.18781247735023499,0.25862154364585876,0.3125845491886139,0.9280754923820496,0.9766247868537903,0.9629695415496826
fight_0303_w00,Mobile,1,0.3125,0.0,0.28125,0.09375,0.3125,0.14375,0.22426314651966095,0.18218041956424713,0.23709803819656372,0.3564583957195282,0.9548228979110718,0.9700231552124023,0.9748350977897644
fight_0303_w01,Mobile,1,0.15625,0.0,0.5,0.0625,0.15625,0.075,0.250512957572937,0.18372468650341034,0.2793547809123993,0.28640758991241455,0.9321767091751099,0.9688766598701477,0.9634478092193604
fight_0303_w03,Mobile,1,0.375,0.03125,0.15625,0.09375,0.375,0.18125000000000002,0.20959828794002533,0.18257929384708405,0.20243218541145325,0.405390202999115,0.9622477889060974,0.9725965261459351,0.9794009327888489
